"(""";1932 & 1980 LAKE PLACID WINTER OLYMPIC MUSEUM;""",""";USA;""",""";OLYMPIC CENTER 2634 MAIN ST;""",";0.45;,;4;,;-73.97963;,;44.27429;)
"(""";1937 CHINA MUSEUM;""",""";USA;""",""";2734 BAYVIEW DR;""",";0.74;,;4;,;-121.93675;,;37.46963;)
"(""";1940 AIR TERMINAL MUSEUM;""",""";USA;""",""";8325 TRAVELAIR ST;""",";0.57;,;4;,;-95.28681;,;29.64801;)
"(""";19TH CENTURY RURAL FARMHOUSE MUSEUM;""",""";USA;""",""";PO BOX 98;""",";0.41;,;4;,;-69.77519;,;43.96005;)
"(""";1ST CAVALRY DIVISION MUSEUM;""",""";USA;""",""";302 N MAIN ST;""",";0.84;,;6;,;-97.90159;,;31.12559;)
"(""";21C MUSEUM HOTEL - BENTONVILLE;""",""";USA;""",""";200 NE A STREET;""",";0.05;,;4;,;-94.20772;,;36.37423;)
"(""";21C MUSEUM HOTEL - CINCINNATI;""",""";USA;""",""";609 WALNUT STREET;""",";0.75;,;4;,;-84.51184;,;39.10292;)
"(""";21C MUSEUM HOTEL - DURHAM;""",""";USA;""",""";111 NORTH CORCORAN STREET;""",";0.05;,;4;,;-78.90191;,;35.99581;)
"(""";21C MUSEUM HOTEL - LOUISVILLE;""",""";USA;""",""";700 W MAIN ST;""",";0.91;,;4;,;-85.7617;,;38.25708;)
"(""";24TH VIRGINIA VOLUNTEER INFANTRY REGIMENT;""",""";USA;""",""";6919 LA MARRE DRIVE;""",";0.23;,;5;,;-79.93617;,;37.34541;)
"(""";27TH INFANTRY REGIMENTAL HISTORICAL SOCIETY;""",""";USA;""",""";4383 CLAUDE COURT;""",";0.81;,;5;,;-84.70153;,;39.47799;)
"(""";2ND COMPANY GOVERNOR'S FOOT GUARD OF CONNECTICUT;""",""";USA;""",""";87 MONTOWESE STREET;""",";0.67;,;5;,;-72.91892;,;41.29899;)
"(""";2ND FLORIDA VOLUNTEERS LIVING HISTORY;""",""";USA;""",""";7934 SOUTH PARK PLACE;""",";0.87;,;6;,;-81.50683;,;28.44972;)
"(""";31 E HISTORICAL SOCIETY;""",""";USA;""",""";1025 CROTON DRIVE;""",";0.24;,;5;,;-77.04991;,;38.72703;)
"(""";310TH BOMB WING VETERANG HISTORICAL;""",""";USA;""",""";2167 CUMBERNAULD CR W;""",";0.08;,;5;,;-89.77261;,;35.09086;)
"(""";361 VETERANS ASSOCIATION;""",""";USA;""",""";PO BOX 429;""",";0.24;,;5;,;-72.47384;,;41.01316;)
"(""";369TH HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 1206;""",";0.52;,;5;,;-73.93757;,;40.81889;)
"(""";371ST HISTORICAL SOCIETY;""",""";USA;""",""";3830 MONROE STREET;""",";0.75;,;5;,;-80.98783;,;33.99053;)
"(""";39TH FIGHTER SQUADRON MUSEUM;""",""";USA;""",""";446 DOUGLAS FIR DRIVE;""",";0.86;,;4;,;-105.06432;,;39.12556;)
"(""";3D CENTER ART & PHOTOGRAPHY;""",""";USA;""",""";1928 NW LOVEJOY ST;""",";0.97;,;4;,;-122.59495;,;45.38099;)
"(""";3D STREET GALLERY;""",""";USA;""",""";310 KITTSON AVE;""",";0.76;,;1;,;-75.14338;,;39.95112;)
"(""";3S CONTEMPORARY ARTS SPACE;""",""";USA;""",""";319 VAUGHAN ST;""",";0.16;,;1;,;-70.76203;,;43.07913;)
"(""";4 RIVER VALLEYS HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 504;""",";0.87;,;5;,;-75.67713;,;44.02318;)
"(""";416TH BOMB GROUP ARCHIVE;""",""";USA;""",""";PO BOX 911;""",";0.61;,;6;,;-92.42098;,;36.609;)
"(""";44TH INDIANA CIVIL WAR HISTORICAL ASSOCIATION;""",""";USA;""",""";PO BOX 15401;""",";0.44;,;5;,;-85.06505;,;41.12032;)
"(""";45TH INFANTRY DIVISION MUSEUM;""",""";USA;""",""";2145 NE 36TH ST;""",";0.91;,;4;,;-97.47336;,;35.50928;)
"(""";463RD BOMB GROUP HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 11045;""",";0.17;,;5;,;-117.85142;,;33.76538;)
"(""";4TH ARMORED DIVISION HISTORICAL PRESERVATION GROUP;""",""";USA;""",""";115 S LYNWOOD AVE;""",";0.3;,;6;,;-75.15878;,;40.10053;)
"(""";4TH BATTALION OF ARTILLERY- CONTINENTAL AND ROYAL A HISTORICAL;""",""";USA;""",""";209 N NORTON;""",";0.23;,;5;,;-84.12346;,;42.98123;)
"(""";4TH INFANTRY DIVISION MUSEUM;""",""";USA;""",""";PO BOX 5917;""",";0.95;,;4;,;-97.76825;,;31.13225;)
"(""";500 MUSEUM OF WHEELS;""",""";USA;""",""";650 S STATE ROAD 46;""",";0.49;,;6;,;-87.33283;,;39.45565;)
"(""";511 GALLERY;""",""";USA;""",""";1241 NW JOHNSON;""",";0.04;,;1;,;-122.68376;,;45.52871;)
"(""";516 ARTS;""",""";USA;""",""";516 CTRL AVE SW;""",";0.18;,;1;,;-106.65366;,;35.08473;)
"(""";5TH MASS BATTERY E LIGHT ARTILLERY ARMY OF POTOMAC;""",""";USA;""",""";PO BOX 861;""",";0.62;,;5;,;-71.10778;,;42.52755;)
"(""";621 GALLERY;""",""";USA;""",""";621 INDUSTRIAL DR;""",";0.83;,;1;,;-84.29325;,;30.43344;)
"(""";64TH REGIMENT OF FOOT;""",""";USA;""",""";845 N VAN DORN ST;""",";0.92;,;4;,;-77.12606;,;38.82182;)
"(""";69TH PENNSYLVANIA VOLUNTEER INFANTRY;""",""";USA;""",""";104 N YORK ROAD;""",";0.69;,;5;,;-75.10688;,;40.17491;)
"(""";6BC BOTANICAL GARDEN;""",""";USA;""",""";TOMPKINS SQUARESTATION PO BOX 20668;""",";0.54;,;2;,;-73.98071;,;40.71944;)
"(""";6TH PENNSYLVANIA REGIMENT;""",""";USA;""",""";PO BOX 781;""",";0.48;,;5;,;-75.23742;,;40.24732;)
"(""";71ST PENNSYLVANIA VOLUNTEER INFANTRY FIRST CALIFORNIA;""",""";USA;""",""";1011 SPRINGSIDE WAY;""",";0.54;,;5;,;-75.31822;,;40.24318;)
"(""";761ST TANK BATTALION & ALLIED VETERANS ASSOCIATION;""",""";USA;""",""";PO BOX 409;""",";0.15;,;5;,;-97.72547;,;31.11949;)
"(""";76TH REGIMENT OF FOOT HISTORICAL SOCIETY;""",""";USA;""",""";118 WILDERNESS LANE;""",";0.55;,;5;,;-76.75766;,;37.37048;)
"(""";78TH DIVISION HISTORICAL HOLDING;""",""";USA;""",""";91 SOUTH TRUMAN DRIVE;""",";0.1;,;4;,;-74.4219;,;40.51755;)
"(""";7TH IOWA VOLUNTEER CAVALARY;""",""";USA;""",""";24247 H AVE;""",";0.92;,;4;,;-94.14439;,;41.68457;)
"(""";800 GALLERY & ROTARY ICE HOUSE GALLERY;""",""";USA;""",""";DEPT. ART & DESIGN, MONMOUTH UNIVERSITY;""",";0.55;,;4;,;-74.01704;,;40.28945;)
"(""";81ST ARMY RESERVE COMMAND HISTORICAL HOLDING;""",""";USA;""",""";255 WEST OXMOOR ROAD;""",";0.68;,;4;,;-86.84269;,;33.43981;)
"(""";82ND AIRBORNE DIVISION HISTORICAL INSTITUTE;""",""";USA;""",""";150 BROADWAY;""",";0.58;,;5;,;-73.36438;,;40.85988;)
"(""";82ND AIRBORNE DIVISION HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 41035;""",";0.0;,;5;,;-78.95618;,;35.04432;)
"(""";82ND WAR MEMORIAL MUSEUM;""",""";USA;""",""";ARDENNES ST;""",";0.73;,;4;,;-78.98889;,;35.14363;)
"(""";87TH INFANTRY DIVISION LEGACY ASSOCIATION;""",""";USA;""",""";20 COUNTRY CLUB DRIVE;""",";0.45;,;5;,;-75.70953;,;39.72458;)
"(""";888 WOMENS HISTORY PROJECT;""",""";USA;""",""";69 SPRING ST;""",";0.58;,;6;,;-71.08139;,;42.36918;)
"(""";8TH AIR FORCE MUSEUM;""",""";USA;""",""";88 SHREVEPORT RD.;""",";0.54;,;4;,;-93.68597;,;32.50243;)
"(""";8TH REGIMENT CONNECTICUT VOLUNTEERS COMPANY A;""",""";USA;""",""";373 LINCOLN STREET;""",";0.52;,;5;,;-73.04982;,;41.57147;)
"(""";9-11 MEMORIAL GARDEN OF REFLECTION;""",""";USA;""",""";1460 HEATHER CIR;""",";0.1;,;5;,;-74.87838;,;40.25978;)
"(""";911 RESPONDERS REMEMBERED PARK;""",""";USA;""",""";PO BOX 43;""",";0.13;,;6;,;-73.14351;,;40.84334;)
"(""";94TH INF DIV HISTORICAL SOCIETY;""",""";USA;""",""";609 DOGWOOD DR;""",";0.28;,;5;,;-75.82326;,;39.98531;)
"(""";97TH PENNSYLVANIA VOLUNTEER INSANTRY COMPANY A;""",""";USA;""",""";14172 SHARON DRIVE;""",";0.12;,;5;,;-82.83646;,;27.87922;)
"(""";99TH BOMBARDMENT GROUP HISTORICAL SOCIETY;""",""";USA;""",""";20 FLATHEAD DRIVE;""",";0.83;,;5;,;-91.52692;,;36.3252;)
"(""";99TH RSC MUSEUM;""",""";USA;""",""";9800 MARK ROAD;""",";0.31;,;5;,;-79.95743;,;42.05671;)
"(""";9TH AND 10TH (HORSE) CAVALRY ASSOCIATION;""",""";USA;""",""";PO BOX 428;""",";0.06;,;5;,;-86.81171;,;33.5128;)
"(""";A B GRAHAM MEMORIAL CENTER;""",""";USA;""",""";PO BOX 433;""",";0.66;,;4;,;-84.04483;,;40.14113;)
"(""";A C MCMILLAN AFRICAN AMERICAN MUSEUM;""",""";USA;""",""";418 S TEXAS ST;""",";0.11;,;4;,;-95.765;,;32.8757;)
"(""";A CHRISTMAS STORY HOUSE & MUSEUM;""",""";USA;""",""";3159 W 11TH ST;""",";0.67;,;4;,;-81.68738;,;41.46917;)
"(""";A D BUCK MUSEUM;""",""";USA;""",""";PINE ST;""",";0.29;,;4;,;-97.29844;,;36.67846;)
"(""";A E BEAN BACKUS GALLERY & MUSEUM;""",""";USA;""",""";500 N INDIAN RIVER DR;""",";0.87;,;1;,;-80.3285;,;27.45306;)
"(""";A FRENCH AMERICAN MUSEUM OF CHICAGO;""",""";USA;""",""";PO BOX 61;""",";0.65;,;6;,;-87.63072;,;41.87928;)
"(""";A J DREXEL PICTURE GALLERY;""",""";USA;""",""";3141 CHESTNUT STREET;""",";0.35;,;1;,;-75.18805;,;39.95789;)
"(""";A L LEWIS HISTORICAL SOCIETY;""",""";USA;""",""";POST OFFICE BOX 15563;""",";0.48;,;5;,;-81.44966;,;30.57433;)
"(""";A LIGHT IN THE WORLD MUSEUM;""",""";USA;""",""";PO 302;""",";0.21;,;4;,;-78.04954;,;39.32125;)
"(""";A P B A HISTORICAL SOCIETY;""",""";USA;""",""";17640 E 9 MILE RD;""",";0.44;,;5;,;-82.9394;,;42.46497;)
"(""";A W PERRY HOMESTEAD MUSEUM SOCIETY;""",""";USA;""",""";PO BOX 110302;""",";0.38;,;4;,;-96.89304;,;32.94724;)
"(""";A. JEWELL SCHOCK NATURAL HISTORY MUSEUM;""",""";USA;""",""";1111 MAIN ST;""",";0.58;,;7;,;-97.01772;,;42.24018;)
"(""";A. PHILIP RANDOLPH PULLMAN PORTER MUSEUM;""",""";USA;""",""";10406 S MARYLAND AVE;""",";0.22;,;4;,;-87.60279;,;41.70412;)
"(""";A.D. BUCK MUSEUM OF NATURAL HISTORY AND SCIENCE;""",""";USA;""",""";1220 EAST GRAND;""",";0.83;,;7;,;-97.29844;,;36.67846;)
"(""";A.E. HOWELL WILDLIFE CONSERVATION CENTER & SPRUCE ACRES REFUGE;""",""";USA;""",""";101 LYCETTE RD.;""",";0.36;,;4;,;-67.84517;,;45.94182;)
"(""";A.E. SEAMAN MINERALOGICAL MUSEUM;""",""";USA;""",""";1400 TOWNSEND DRIVE MICHIGAN TECHNOLOGICAL UNIVERSITY;""",";0.73;,;4;,;-88.55744;,;47.11367;)
"(""";A.M. AND ALMA FIEDLER MEMORIAL MUSEUM;""",""";USA;""",""";1000 W COURT ST;""",";0.34;,;4;,;-97.98416;,;29.56956;)
"(""";A.M. BROWN HOUSE;""",""";USA;""",""";319 4TH TERRACE;""",";0.52;,;5;,;-86.82681;,;33.49719;)
"(""";A.W. PERRY HOMESTEAD MUSEUM;""",""";USA;""",""";1509 PERRY RD;""",";0.53;,;4;,;-96.89304;,;32.94724;)
"(""";A.W.A. ELECTRONIC-COMMUNICATION MUSEUM;""",""";USA;""",""";P.O. BOX 421;""",";0.76;,;4;,;-77.45732;,;42.87665;)
"(""";AARON DOUGLAS GALLERY;""",""";USA;""",""";1000 17TH AVE NORTH;""",";0.24;,;1;,;-86.7937;,;36.14684;)
"(""";ABBE MUSEUM;""",""";USA;""",""";PO BOX 286;""",";0.52;,;4;,;-68.206;,;44.38707;)
"(""";ABBEVILLE COUNTY HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 12;""",";0.49;,;5;,;-82.38185;,;34.18015;)
"(""";ABBEVILLE CULTURAL & HISTORICAL ALLIANCE;""",""";USA;""",""";404 PERE MEGRET STREET;""",";0.6;,;5;,;-92.13184;,;29.96968;)
"(""";ABBEY WEED GREY GALLERY FUND;""",""";USA;""",""";PO BOX 64713;""",";0.47;,;1;,;-93.08444;,;44.96626;)
"(""";ABBITT PLANETARIUM;""",""";USA;""",""";524 J CLYDE MORRIS BOULEVARD;""",";0.51;,;8;,;-76.47738;,;37.07273;)
"(""";ABBOT HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 105;""",";0.07;,;5;,;-69.45017;,;45.17796;)
"(""";ABBOT-DOWNING HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 627;""",";0.5;,;5;,;-71.51984;,;43.21064;)
"(""";ABERCROMBIE GALLERY;""",""";USA;""",""";4205 RYAN ST;""",";0.73;,;1;,;-93.21847;,;30.18098;)
"(""";ABERDEEN HERITAGE TRUST;""",""";USA;""",""";4 S PARKE STREET;""",";0.93;,;5;,;-76.16903;,;39.53049;)
"(""";ABERDEEN HUNGINGTON TOWNSHIP MUSEUM;""",""";USA;""",""";BOX 123;""",";0.02;,;4;,;-83.75582;,;38.6754;)
"(""";ABERDEEN MUSEUM;""",""";USA;""",""";PO BOX 722;""",";0.26;,;4;,;-123.82123;,;46.97746;)
"(""";ABERDEEN ROOM ARCHIVES AND MUSEUM;""",""";USA;""",""";18 NORTH HOWARD STREET;""",";0.69;,;5;,;-76.16402;,;39.51066;)
"(""";ABIGAIL ADAMS HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 147;""",";0.39;,;5;,;-70.94574;,;42.23223;)
"(""";ABILENE CHRISTIAN UNIVERSITY MUSEUM;""",""";USA;""",""";1600 CAMPUS COURT;""",";0.4;,;4;,;-99.71128;,;32.46643;)
"(""";ABILENE PRESERVATION LEAGUE;""",""";USA;""",""";PO BOX 3451;""",";0.24;,;5;,;-99.73528;,;32.4498;)
"(""";ABILENE SMOKEY VALLEY RAILROAD ASSOCIATION;""",""";USA;""",""";PO BOX 744;""",";0.39;,;5;,;-97.21086;,;38.91094;)
"(""";ABILENE ZOOLOGICAL SOCIETY;""",""";USA;""",""";PO BOX 60;""",";0.69;,;9;,;-99.68612;,;32.4402;)
"(""";ABINGDON HISTORICAL SOCIETY;""",""";USA;""",""";500 W LATIMER;""",";0.63;,;5;,;-90.40481;,;40.80517;)
"(""";ABINGTON ART CENTER;""",""";USA;""",""";515 MEETINGHOUSE RD;""",";0.79;,;1;,;-75.11802;,;40.09234;)
"(""";ABINGTON HISTORICAL SOCIETY;""",""";USA;""",""";4666 POTTERSHOP RD;""",";0.87;,;5;,;-84.96443;,;39.7335;)
"(""";ABOVE & BEYOND CHILDREN'S MUSEUM;""",""";USA;""",""";902 N 8TH ST;""",";0.59;,;3;,;-87.71302;,;43.75449;)
"(""";ABQ BIOPARK BOTANIC GARDEN;""",""";USA;""",""";2601 CENTRAL AVENUE NW;""",";0.9;,;2;,;-106.67886;,;35.09243;)
"(""";ABRAHAM BROWNE HOUSE;""",""";USA;""",""";562 MAIN ST;""",";0.57;,;5;,;-71.20058;,;42.37243;)
"(""";ABRAHAM FETTERS-WHITE SCHOOL;""",""";USA;""",""";723 N POTTSTOWN PIKE;""",";0.84;,;5;,;-75.64402;,;40.05644;)
"(""";ABRAHAM LINCOLN ASSOCIATION;""",""";USA;""",""";OLD STATE CAPITOL;""",";0.25;,;5;,;-89.64879;,;39.79978;)
"(""";ABRAHAM LINCOLN BIRTHPLACE NHP;""",""";USA;""",""";2995 LINCOLN FARM ROAD;""",";0.28;,;5;,;-85.73357;,;37.5342;)
"(""";ABRAHAM LINCOLN BRIGADE ARCHIVES;""",""";USA;""",""";799 BROADWAY STE 341;""",";0.56;,;6;,;-73.99137;,;40.73244;)
"(""";ABRAHAM LINCOLN FOUNDATION;""",""";USA;""",""";140 S BROAD ST;""",";0.75;,;6;,;-75.16432;,;39.94987;)
"(""";ABRAHAM LINCOLN LIBRARY AND MUSEUM;""",""";USA;""",""";6965 CUMBERLAND GAP PARKWAY;""",";0.67;,;4;,;-83.65511;,;36.57678;)
"(""";ABRAHAM LINCOLN PRESIDENTIAL LIBRARY & MUSEUM;""",""";USA;""",""";212 N 6TH STREET;""",";0.21;,;5;,;-89.64774;,;39.80295;)
"(""";ABRAHAM STAATS HOUSE;""",""";USA;""",""";PO BOX 115;""",";0.87;,;6;,;-74.52932;,;40.5535;)
"(""";ABRAM DEMAREE HOMESTEAD;""",""";USA;""",""";252 SCHRAALENBURGH RD;""",";0.35;,;5;,;-73.98378;,;40.97164;)
"(""";ABRAMS PLANETARIUM;""",""";USA;""",""";755 SCIENCE ROAD;""",";0.96;,;8;,;-84.49352;,;42.7356;)
"(""";ABSECON HISTORICAL SOCIETY;""",""";USA;""",""";PO BOX 1422;""",";0.0;,;5;,;-74.50054;,;39.42498;)
"(""";ABSENTEE-SHAWNEE TRIBE OF OKLAHOMA;""",""";USA;""",""";2025 S GORDON COOPER DR;""",";0.7;,;4;,;-96.92409;,;35.29329;)
"(""";ACADEMY ART MUSEUM;""",""";USA;""",""";106 SOUTH ST;""",";0.77;,;1;,;-76.07397;,;38.77229;)
"(""";ACADEMY BUILDING MUSEUM;""",""";USA;""",""";250 N MONROE ST;""",";0.35;,;4;,;-86.38119;,;39.61605;)
"(""";ACADEMY HALL MUSEUM;""",""";USA;""",""";785 OLD MAIN STREET;""",";0.71;,;4;,;-72.6386;,;41.66576;)
"(""";ACADEMY INTERACTIVE ARTS SCIENCES;""",""";USA;""",""";23622 CALABASAS RD;""",";0.36;,;1;,;-118.36995;,;33.94721;)
"(""";ACADEMY OF ART UNIVERSITY AUTO MUSEUM;""",""";USA;""",""";79 NEW MONTGOMERY ST;""",";0.12;,;4;,;-122.40079;,;37.7878;)
"(""";ACADEMY OF CULTURAL & HISTORICAL EXCELLENCE;""",""";USA;""",""";416 W MUHAMMAD ALI BLVD STE 201;""",";0.2;,;5;,;-85.75793;,;38.25109;)
"(""";ACADEMY OF MODEL AERONAUTICS/NATIONAL MODEL AVIATION MUSEUM;""",""";USA;""",""";5151 E. MEMORIAL DR.;""",";0.37;,;4;,;-85.32426;,;40.17845;)
"(""";ACADEMY OF MOTION PICTURE ARTS AND SCIENCES MUSEUM;""",""";USA;""",""";4270 WILSHIRE BLVD;""",";0.27;,;4;,;-118.3212;,;34.06144;)
"(""";ACADEMY OF NATURAL SCIENCES OF DREXEL UNIVERSITY;""",""";USA;""",""";1900 BENJAMIN FRANKLIN PARKWAY;""",";1.0;,;7;,;-75.18805;,;39.95789;)
"(""";ACADEMY OF SCIENCE OF ST LOUIS;""",""";USA;""",""";5050 OAKLAND AVE;""",";0.6;,;7;,;-90.2674;,;38.62894;)
"(""";ACADIA NATIONAL PARK;""",""";USA;""",""";P O BOX 177;""",";0.13;,;5;,;-68.25552;,;44.3969;)
"(""";ACADIAN HERITAGE & CULTURE FOUNDATION;""",""";USA;""",""";203 S BROADWAY;""",";0.3;,;5;,;-92.0347;,;29.95709;)
"(""";ACADIAN MUSEUM;""",""";USA;""",""";203 S BROADWAY ST;""",";0.46;,;4;,;-92.0347;,;29.95709;)
"(""";ACCINOSCO;""",""";USA;""",""";85 S 6TH ST;""",";0.23;,;4;,;-73.96513;,;40.71102;)
"(""";ACCOHANNOCK INDIAN TRIBE;""",""";USA;""",""";PO BOX 404;""",";0.92;,;4;,;-75.74339;,;38.0253;)
"(""";ACCOUNTANCY MUSEUM OF THE TEXAS SOCIETY;""",""";USA;""",""";14651 DALLAS PARKWAY SUITE 700;""",";0.52;,;6;,;-96.82361;,;32.94764;)
"(""";ACE BASIN NATIONAL ESTUARINE RESEARCH RESERVE;""",""";USA;""",""";;""",";0.86;,;9;,;;,;;)
"(""";ACE MUSEUM;""",""";USA;""",""";5514 WILSHIRE BLVD;""",";0.05;,;4;,;-118.3486;,;34.06217;)
"(""";ACEQUIA MADRE HOUSE;""",""";USA;""",""";1464 S SAINT F;""",";0.0;,;5;,;-105.93115;,;35.67998;)
"(""";ACES MUSEUM HONORING BLACK & MINORITY VETERANS OF WWII;""",""";USA;""",""";5501 GERMANTOWN AVENUE;""",";0.51;,;4;,;-75.20317;,;40.07268;)
"(""";ACHESON PLANETARIUM;""",""";USA;""",""";39221 WOODWARD AVE;""",";0.31;,;8;,;-83.25711;,;42.59638;)
"(""";ACKLAND ART MUSEUM;""",""";USA;""",""";101 SOUTH COLUMBIA STREET;""",";0.04;,;1;,;-79.04069;,;35.92893;)
"(""";ACKLEY HERITAGE CENTER;""",""";USA;""",""";737 MAIN ST;""",";0.74;,;5;,;-93.05146;,;42.55638;)
"(""";ACME HERITAGE SOCIETY;""",""";USA;""",""";PO BOX 438;""",";0.33;,;5;,;-85.50663;,;44.76486;)
"(""";ACRES HOMES HISTORICAL SOCIETY;""",""";USA;""",""";9901 GENE MAURY;""",";0.45;,;5;,;-95.45654;,;29.88542;)
"(""";ACROSS THE BRIDGE EASTSIDE CHILDREN'S MUSEUM;""",""";USA;""",""";3819 165TH PL SE;""",";0.98;,;3;,;-122.1189;,;47.57511;)
"(""";ACRYLIC MUSEUM;""",""";USA;""",""";2360 S ROBERTSON BLVD;""",";0.68;,;4;,;-118.38765;,;34.03997;)
